自动化测试,测试,11-14K,法本信息,上海 徐汇区 漕河泾,3-5年,本科,岗位职责：1.开发和搭建自动化/性能测试平台2.持续推广自动化/性能测试平台和技术培训3.参与到DevOps的CICD工作，并持续优化工具集成和发布流程4.分析自动化/性能测试结果，跟踪并推动Bug的合理解决；5.调研和评估新的测试技术和工具，持续提升技术栈任职要求：1.三年以上软件自动化测试/性能测试/Java后端开发经验；2.精通基于Jenkins的CICD，熟悉K8s+Docker部署；2.熟练编写逻辑严密的测试用例，分析测试结果和输出测试报告；3.有移动互联网应用或Java平台或复杂逻辑报表大数据比对的测试经验；4.熟练使用2种以上主流自动化测试工具和框架，如LoadRunner、Jmeter、Selenium、Robot Framework、TestNG等；5.至少精通1个自动化测试脚本编码语言，比如Python、Java等；6.精通MySQL数据库及存储过程，SQL编写；7.计算机相关专业本科及以上学历；8.积极进取、善于思考，具备较强的协调与沟通能力、分析与表达能力，能够承受一定压力。

游戏测试,测试,6-9K,garena,上海 徐汇区 漕河泾,1-3年,本科,职位描述：工作内容：1. 负责游戏开发测试工作及游戏运营后的测试工作2. 发现游戏产品中bug，找到bug重现规律并准确地进行文字化描述3. 撰写、维护测试用例，并周期性执行4. 执行各类测试任务基本要求：1. 热爱游戏，有丰富的游戏经验并有强烈的热情投身于游戏行业中2. 诚实、自律，有良好的沟通能力和团队合作精神3. 具有良好的学习能力和钻研精神4. 具有良好的逻辑思维和分析能力优先条件：1. 具有良好的表达、描述能力和熟练的文档技巧2. 熟悉手機硬件和市面主流的手遊3. 了解基础编程4. 有一年以上专职手游测试经历

web测试工程师,测试,10-15K,拼多多,上海 长宁区 天山,经验不限,本科,负责web后台系统功能以及接口的测试参与产品线产品规划、产品设计，对产品提出建设性意见，提升产品用户体验根据产品设计制定测试策略，设计测试方案和测试用例快速定位缺陷，管理缺陷并跟踪缺陷状态变更任职要求计算机相关专业本科及以上学历熟练使用chrome或者firefox控制台测试页面掌握postman等web测试工具了解测试基础理论，熟悉常用测试技术方法，有较高的质量意识有接口自动化经验者优先有selenium等web自动化测试经验者优先

测试软件工程师,测试,10-14K·13薪,上海龙照电子有限公司,上海 浦东新区 张江,3-5年,大专,测试高级1人                         测试项目1.本科及以上学历，从事软件测试工作3年及以上；2.具备金融行业测试或开发经验者优先；3.精通测试理论、策略，熟练测试用例设计方法，会使用测试用例管理工具；4.精通缺陷管理和缺陷分析，会使用 Redmine、Bugzilla等缺陷管理工具；5.熟悉ORACLE数据库、掌握Linux基本命令；6.良好的需求理解能力和沟通协调能力。
游戏测试,测试,8-10K,文思海辉,上海 徐汇区 漕河泾,3-5年,大专,1、根据策划文档及测试需求编写测试用例。2、负责版本质量，根据测试计划、测试用例，有效地执行测试，并提交BUG及测试报告。3、准确地定位并跟踪缺陷，推动问题及时合理地解决。4、对游戏提出优化修改建议，提高用户游戏体验。岗位要求： 1、3年以上的游戏测试经验；2、熟悉多款流行的各平台游戏，对新游戏很敏感并能快速上手。3、对游戏有独立见解；善于发现BUG并总结原因。4、逻辑思维清晰，语言表述准确，具有较强的分析和判断能力。5、有良好的团队合作精神，责任心强。6、了解主机平台游戏及FPS类游戏经验者优先。
测试开发,测试,15-25K,小红书,上海 黄浦区 新天地,1-3年,本科,"职位：小红书测开base上海新天地职位诱惑：福利好，高速发展，机会多职位描述：主要技术能力要求：熟悉TestNG，Junit，unittest等常见测试框架和实际测试经验或者自己参与开发过服务端测试框架   熟悉Http, Thrift协议熟悉Java和Python等主流开发语言，了解shell等其他脚本语言 熟悉主流的移动端测试框架appium，uiautomator等，会利用自动化完成兼容性回归测试对客户端性能测试有一定的了解，知道如何收集性能指标，如内存，cpu，卡顿，冷启动时间等，知道如何定位性能的问题具有服务端CI搭建和维护的实际经验具有实际测试环境搭建和维护管理的实际经验   对服务端系统具有很好的系统Debug能力和问题排查能力  系统的问题处理思路具有实际的数据库 ，网络 ，日志分析 等常见服务端问题实际处理经验   综合素质能力要求：良好的团队合作能力和沟通能力，owner责任意识，适应敏捷开发流程深入的问题发掘，推动，优化的能力"
测试工程师,测试,15-25K,中通快递,上海 青浦区 华新,5-10年,本科,职位描述：1、能够主导完成部门级项目，制定有效的测试策略和计划。在关键技术/关键沟通上需要少量的指导，按期完成高复杂度模块的用例设计和执行。2、能够熟练使编写高质量的测试文档。3、能够在需求分析阶段从质量角度提出风险、问题和建议，识别测试边界、影响和依赖。能在项目过程中识别质量和进度风险并提出建议。能从质量角度对结项项目进行总结，给予反馈和建议。职位要求：1、有较强的测试分析设计能力。熟练运用各类测试工具。2、精通测试用例设计，熟悉灰盒测试。3、熟练掌握性能测试、自动化测试、安全测试、移动专项测试等1项及以上技术。4、对软件工程有深刻的认识5、计算机及相关专业本科以上学历，有扎实的计算机基础知识;
